ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
3813,38,20249.503270189154,0.1444255206365261,1,1547,5577,1613,5643
3814,20,29495.876400653393,0.32435107845991407,1,573,5503,2429,7359
3815,19,21979.245155812605,0.14217681934179482,1,143,5343,1491,6691
3816,21,23480.191735363318,0.01305431545999469,0,26,0,0,-26
3817,49,20064.38531576702,0.002379152392736911,0,9,0,0,-9
3818,67,28221.235915234094,0.005227443039157785,0,44,0,0,-44
3819,66,20640.674400362514,0.1250120382183544,1,1087,5306,4921,9140
3820,35,27640.2873613807,0.17052388193044293,0,0,0,0,0
3821,42,25318.97533509662,0.08298867801273851,1,126,8522,2383,10779
3822,61,24875.593166573377,0.07185692407558741,1,244,7794,1738,9288
3823,46,21197.492605601255,0.24236224176940566,0,27,0,0,-27
3824,19,33028.604959377735,0.0068979920443806315,1,163,13449,1919,15205
3825,23,29808.121253566893,0.3422956958922896,1,207,9302,1492,10587
3826,47,38114.052905329125,0.02161025446217258,1,123,6314,4069,10260
3827,24,28884.57429780269,0.10838121837911172,1,184,8343,1998,10157
3828,18,24416.844770810883,0.007215209356590432,1,1041,7155,1605,7719
3829,29,21095.080752085934,0.08676762705982466,1,101,14335,1461,15695
3830,23,22721.480132783367,0.2069253734233484,1,120,10655,8030,18565
3831,74,20663.358164801237,0.1490813883109162,1,317,5721,2751,8155
3832,32,61409.37432725575,0.009083996434866648,1,2045,5603,1827,5385
3833,37,26916.915673599156,0.15434290532798195,0,6,0,0,-6
3834,28,26057.35372984748,0.3547154717613329,1,50,11645,1633,13228
3835,70,20868.320503303185,0.05346327292767597,1,421,13024,1948,14551
3836,19,21562.714986267816,0.44781997368785553,0,120,0,0,-120
3837,30,66990.04499802241,0.02429742399447132,1,993,6530,1693,7230
3838,70,20633.951113863284,0.16748572478422447,1,21,5926,1767,7672
3839,41,20911.57585145139,0.22218091973430307,1,687,6365,2181,7859
3840,45,20241.705840783023,0.014211814736406632,1,200,10251,1828,11879
3841,47,39866.24625801029,0.18373214823207182,0,103,0,0,-103
3842,29,22190.18516274295,0.03724048276262896,0,13,0,0,-13
3843,66,28558.94261824277,0.10525197734193688,1,22,7518,5693,13189
3844,60,21418.2477816344,0.008556614355718667,1,406,7976,1797,9367
3845,29,20580.030587478086,0.3304439657051107,0,0,0,0,0
3846,29,20175.842664436346,0.023914291931581823,1,573,5600,2136,7163
3847,39,23904.04074632925,0.11863762990331839,1,335,11262,2809,13736
3848,47,26528.614988370548,0.1399658544995372,1,199,9753,1584,11138
3849,23,22989.13493688871,0.11621255138618927,1,299,6583,1671,7955
3850,33,32556.227135173765,0.05886595845865551,1,556,6549,1529,7522
3851,53,20622.221035611175,0.16505690075657461,0,48,0,0,-48
3852,44,31319.116145271604,0.07074063332752932,1,1022,5337,1907,6222
3853,75,22376.214088655615,0.13657103515090066,1,317,5408,2202,7293
3854,34,49431.99058318109,0.005249935308010607,1,742,8062,2214,9534
3855,34,23581.973568871665,0.09797909331856977,1,29,26720,1756,28447
3856,34,27188.124534503553,0.10022801230645445,1,222,7364,1981,9123
3857,19,20115.03150559059,0.24828081530299834,1,66,5338,1920,7192
3858,39,81889.5818743085,0.026204582105662746,1,409,6242,1483,7316
3859,19,31371.44099345468,0.08497226725366333,0,4,0,0,-4
3860,35,22507.638401080898,0.23613342613207977,0,16,0,0,-16
3861,72,24903.369471434504,0.04305178298500361,1,123,9619,1868,11364
3862,41,21437.327088883976,0.04990402902425354,1,500,6714,1614,7828
3863,43,72322.7459317014,0.2888943958736325,1,124,5812,1962,7650
3864,64,23554.800550292508,0.1690773017371866,1,141,5296,1943,7098
3865,32,21540.46096715763,0.0737032624598092,1,242,7641,1942,9341
3866,41,24363.752875136626,0.03470348587853832,1,466,7402,1472,8408
3867,44,21054.163502068703,0.0180179552704946,1,394,6377,1935,7918
3868,20,20113.581697708712,0.05491598177359286,1,800,5323,1709,6232
3869,62,52205.28947706342,0.10061563377040239,1,298,7000,1801,8503
3870,67,28932.502865068494,0.02987501671412687,0,26,0,0,-26
3871,73,29150.36867916595,0.12641796334077046,1,357,5585,2325,7553
3872,20,20777.867250208677,0.15688908164681392,1,436,5992,2732,8288
3873,34,21312.810616098748,0.20935481168347075,1,297,14323,1599,15625
3874,23,23431.78109239148,0.20173258999615556,1,384,11938,1734,13288
3875,69,25545.112723046033,0.1235602238393132,1,682,9166,3385,11869
3876,42,21550.76589527595,0.25094506073479866,1,797,5595,1969,6767
3877,23,30349.402066056336,0.19720451911287795,1,355,24131,2008,25784
3878,43,21848.214952715167,0.047377144973218106,1,26,23702,3578,27254
3879,19,20431.36393962078,0.18717463143562332,1,928,8684,1548,9304
3880,24,33438.5679531171,0.024624615482609098,1,849,7147,2360,8658
3881,23,48539.458180946516,0.07057095532712648,0,29,0,0,-29
3882,20,23662.662471893214,0.06867675086677583,1,411,9869,1559,11017
3883,26,52020.799238012994,0.20105175245618268,1,1569,18999,1668,19098
3884,32,23828.388819968408,0.051101070003607044,0,20,0,0,-20
3885,75,21750.712070980484,0.0724128317640603,1,831,15620,1665,16454
3886,55,21626.190299254882,0.20047325485394135,0,51,0,0,-51
3887,30,22001.654237049574,0.18568017663138553,1,751,22658,1559,23466
3888,31,21325.962198151257,0.4500453074131287,0,97,0,0,-97
3889,37,25554.79025081452,0.24112386264179467,1,282,9168,1617,10503
3890,71,31525.21765070493,0.00980347747185147,1,346,10674,2524,12852
3891,59,26025.312811910408,0.13218161701659656,1,150,10491,3300,13641
3892,69,21032.168217206214,0.13311954946523863,1,966,5917,2765,7716
3893,50,20235.584599106667,0.31278549311338766,1,960,5323,1575,5938
3894,34,20243.228957057898,0.3584926275359933,0,6,0,0,-6
3895,19,37987.76537773536,0.0331676972396044,1,1005,9004,1869,9868
3896,53,30663.993315841264,0.012315185388013484,1,696,8158,2329,9791
3897,34,24414.534342118768,0.20414864456652568,1,526,10039,1524,11037
3898,28,27659.031175010077,0.16721429005178576,0,83,0,0,-83
3899,55,29972.975191584264,0.07961745348873558,1,492,5733,4189,9430
3900,58,24312.209055303494,0.1697961478842745,1,197,9395,1596,10794
3901,26,56980.93933832717,0.36814878128160433,0,4,0,0,-4
3902,55,22578.171590096958,0.0022067876278570628,1,381,5427,1533,6579
3903,67,22433.831848090504,0.13459317718024863,1,484,14959,1537,16012
3904,26,23447.742781336212,0.11723896621232245,1,100,5298,1570,6768
3905,46,38408.0336072692,0.19365119042321893,1,510,9279,1552,10321
3906,44,33027.15217445134,0.319010853948593,1,148,7299,7430,14581
3907,20,54234.52696782412,0.10029880029258308,1,317,8474,3670,11827
3908,32,20503.188039503915,0.19793850194423235,0,63,0,0,-63
3909,25,32048.333628177195,0.10265808002155649,0,15,0,0,-15
3910,48,20132.70416367894,0.012218300733790828,1,803,24366,1807,25370
3911,19,20540.85463999707,0.12389343262245554,0,136,0,0,-136
3912,38,35234.62599966617,0.05446074714271884,0,172,0,0,-172
3913,30,26680.227091209046,0.20957699167946509,0,66,0,0,-66
3914,22,22180.289588818814,0.125878590859907,1,469,18374,1595,19500
3915,23,28339.439158384484,0.4389918602891658,1,841,11478,1709,12346
3916,21,21003.850736104625,0.007648111887768527,0,29,0,0,-29
3917,46,27495.046686561687,0.06760954877941801,0,24,0,0,-24
3918,27,23825.321839954508,0.1388644543248529,1,395,37018,1925,38548
3919,24,23795.933404267405,0.09223171333387634,1,295,5330,1911,6946
3920,38,22744.137660355187,0.1678895780668582,1,196,26294,1852,27950
3921,72,23435.774929149833,0.09385381072545886,1,171,5274,1637,6740
3922,21,20305.163912981418,0.09514021217351541,1,493,8788,1770,10065
3923,28,24190.765489083908,0.23925044783675814,1,395,6198,1547,7350
3924,19,23428.34424693343,0.40125703845666916,1,195,35450,2059,37314
3925,31,22488.787433165835,0.0876979118490391,1,352,10185,2430,12263
3926,44,22242.307915188136,0.16443112991513018,0,18,0,0,-18
3927,34,22707.909903824177,0.00600988677843041,1,197,5795,1729,7327
3928,33,28560.738264440297,0.2562575663003561,0,81,0,0,-81
3929,36,22063.56894841778,0.003100579528497939,1,453,5290,6657,11494
3930,72,22278.040065988924,0.2127075697398274,1,254,20405,2327,22478
3931,23,24114.661179166185,0.12718842298380084,1,1515,7714,1614,7813
3932,66,22149.941096452356,0.37671296104142304,1,264,6315,2050,8101
3933,53,24908.75317860746,0.07545109534048644,0,1,0,0,-1
3934,32,40120.71246562642,0.013251878536699074,1,673,7188,3382,9897
3935,68,21691.952446011866,0.045126448696431926,1,184,37496,2132,39444
3936,64,20062.830052444842,0.050197747112107824,1,21,9166,2781,11926
3937,48,32658.321654384083,0.1323242356932763,1,50,11603,1549,13102
3938,47,24059.096804126024,0.15819511402403688,1,574,6384,1508,7318
3939,61,25965.556629352006,0.00881261597391193,0,1,0,0,-1
3940,18,20590.373432552522,0.21304247759808173,1,1144,6488,1467,6811
3941,30,29100.21709845691,0.15022093652479065,1,1599,451776,2023,452200
3942,26,27168.306422586604,0.2770321467474599,1,745,7500,5869,12624
3943,31,25585.07492000165,0.07385806872683566,1,133,12155,2024,14046
3944,19,21104.301414173897,0.08568189534770414,0,28,0,0,-28
3945,38,20500.493788767588,0.10870770134714958,0,85,0,0,-85
3946,75,22600.078232697226,0.031109446283324696,1,779,13804,1474,14499
3947,27,21740.11107648457,0.09258760642272856,1,339,13181,3219,16061
3948,66,42633.576370647614,0.06765928100241915,1,756,6662,1493,7399
3949,48,21250.35071537303,0.15016787265499218,1,168,31591,2026,33449
3950,19,21056.62521103465,0.019474834821480626,1,165,5559,1480,6874
3951,55,25458.625549327047,0.14217509409218665,0,123,0,0,-123
3952,39,27628.645109946967,0.05959295328057512,1,480,10449,1545,11514
3953,21,48399.41897496402,0.05993808834613666,1,723,6461,2431,8169
3954,72,26883.76893661769,0.02072072952127082,0,26,0,0,-26
3955,36,22724.843571838057,0.36669405769757313,0,3,0,0,-3
3956,20,38653.87430071332,0.1560089162516514,1,960,11067,1982,12089
3957,47,31486.82232345835,0.15550296057431168,1,150,5330,2956,8136
3958,27,23078.90034233321,0.06777076297314304,0,96,0,0,-96
3959,41,24411.970341462507,0.07486411404016866,1,1314,11007,2844,12537
3960,48,35626.406784716986,0.07255590904352102,0,4,0,0,-4
3961,61,40394.15895231524,0.18212867028982851,1,1066,7624,1979,8537
3962,20,23220.518939830716,0.06204334151394203,0,45,0,0,-45
3963,18,33233.19169616086,0.34215587471449865,1,170,9152,2558,11540
3964,74,40798.36991183959,0.03437050689113113,1,621,16417,1464,17260
3965,35,30640.976265554164,0.008667182564583206,0,22,0,0,-22
3966,27,22641.571283929316,0.2567049463676804,0,20,0,0,-20
3967,68,75061.66805450676,0.0541190371682054,1,205,9538,2376,11709
3968,23,72487.26953343353,0.03115618530327156,0,227,0,0,-227
3969,52,23916.521834510982,0.06909708490146221,1,148,51057,7602,58511
3970,34,28123.848735588715,0.0012253754391359545,1,119,8208,2153,10242
3971,32,21374.32058429028,0.04009134670212699,1,529,6652,1935,8058
3972,33,23052.872125131827,0.043149112436093075,1,1033,13716,1771,14454
3973,41,28029.673368155574,0.2130567015856014,0,11,0,0,-11
3974,29,23613.416884999104,0.16961084788704187,0,89,0,0,-89
3975,26,20176.63371560361,0.25695903362467026,0,6,0,0,-6
3976,32,25489.00399041122,0.3448104810733525,1,40,6288,2444,8692
3977,26,22511.394243929626,0.29459383636061093,1,420,6464,1965,8009
3978,52,26151.24646316204,0.11564276888956125,1,671,8019,1577,8925
3979,37,26992.20721276026,0.18555846442842452,1,989,6119,2669,7799
3980,47,24359.36443802291,0.033096763515782425,1,328,71960,1495,73127
3981,51,44421.99178677534,0.12180534981469159,1,772,6628,1444,7300
3982,64,20004.718663233056,0.1351275151416763,1,247,7161,2726,9640
3983,48,22706.715688437,0.014825843261771504,1,1207,6740,2224,7757
3984,18,28199.88209310969,0.08813102359620517,1,1047,8408,1926,9287
3985,25,28138.10143986075,0.1702501030804138,1,493,5240,1594,6341
3986,31,70620.00626566213,0.030388769714663224,1,207,6747,2022,8562
3987,31,40415.97906195929,0.06466167270188639,0,59,0,0,-59
3988,45,28268.765663090497,0.1670112632792729,0,8,0,0,-8
3989,46,32481.316796210744,0.04679232728148242,1,1729,7803,2857,8931
3990,63,22336.519566439398,0.11632146642550881,0,21,0,0,-21
3991,20,37790.31397667707,0.022066729859468212,1,53,6663,1440,8050
3992,22,25452.340497339388,0.1764466881321257,1,215,6746,2066,8597
3993,28,23172.223960755484,0.022366181674739048,1,800,6070,2060,7330
3994,60,22635.3483823212,0.23090561968685686,0,20,0,0,-20
3995,20,20098.558543550855,0.06695148475861297,0,2,0,0,-2
3996,67,20298.980556435446,0.0233667373176049,1,380,6009,1670,7299
3997,36,24558.649932788026,0.12238310810816848,1,1160,5764,1704,6308
3998,31,28989.72226654702,0.04665795911334321,1,364,5508,1893,7037
3999,24,20720.151510663105,0.07282276668780037,1,3042,72770,2177,71905
4000,23,21594.855252198442,0.0768547190190135,0,17,0,0,-17
4001,35,37278.73253536604,0.06869386207901357,1,469,5527,1454,6512
4002,50,20377.608963797204,0.1487923596558542,0,112,0,0,-112
4003,22,20197.46494409653,0.014142139883430632,1,224,10908,3056,13740
4004,32,23405.339431392556,0.14007383098053594,1,134,6765,1830,8461
4005,53,23470.023885874056,0.17793946961121013,1,637,6253,2417,8033
4006,36,26043.424648281372,0.04943739870893123,1,589,9184,1513,10108
4007,39,30788.54183867044,0.018027019605508662,1,231,5782,1905,7456
4008,71,26443.290035090453,0.11488493155354233,0,40,0,0,-40
4009,29,29399.662584802536,0.08748089556864952,1,947,9895,2034,10982
4010,45,31161.715776756766,0.11739976649091562,1,358,6730,1707,8079
4011,45,31307.431738999025,0.1781700376098366,1,106,9130,1846,10870
4012,24,26898.269493309475,0.08154875454664252,1,568,7417,1522,8371
4013,28,36667.253104273244,0.06273304910054577,1,238,7870,2105,9737
4014,39,27763.345019316166,0.1055405333339654,1,1162,6718,3683,9239
4015,38,20868.48411863199,0.23630665822534502,1,757,5476,1844,6563
4016,43,21557.828222455366,0.4842596007221015,0,44,0,0,-44
4017,19,20319.940621605827,0.18257669139602703,1,503,5849,1812,7158
4018,38,21462.667474229944,0.12907514560521488,1,142,7197,1849,8904
4019,18,45438.454443534654,0.07795163360214072,1,1018,10514,1861,11357
4020,28,25871.09930027916,0.05372646631713282,0,283,0,0,-283
4021,62,37448.61820753173,0.0737129936926596,1,417,9186,3528,12297
4022,60,41856.8751552929,0.20063125964869996,0,54,0,0,-54
4023,38,30712.698337026522,0.1923702967553943,0,2,0,0,-2
4024,32,20082.510693927634,0.19632815620669397,1,171,7800,1565,9194
4025,65,31004.610254477575,0.025185256384254392,1,516,5412,1537,6433
4026,55,59197.75762011385,0.04372502681948867,1,199,5611,1525,6937
4027,25,22909.738025366452,0.10392950951364117,0,110,0,0,-110
4028,26,21817.250561214325,0.0932629036165131,1,532,6146,1580,7194
4029,44,21512.55320824058,0.1971285127106152,1,84,28305,1445,29666
4030,20,24953.385513667057,0.1685941745248087,1,530,7800,2075,9345
4031,52,26449.188970804626,0.02143701782206837,0,13,0,0,-13
4032,25,21062.250532580947,0.2874269676698607,1,514,5457,2169,7112
4033,23,24980.610158406616,0.2676304322287301,1,88,5965,1507,7384
4034,23,64512.83061566314,0.05359034416131089,1,80,9209,2168,11297
4035,21,21289.01619510759,0.0262786878809133,1,35,5565,1460,6990
4036,22,20912.48421591082,0.12127493084633796,1,350,7496,1459,8605
4037,25,34191.91160485568,0.21940677087389068,1,48,6474,1566,7992
4038,61,30163.77948494322,0.250365471179343,1,1593,6194,1811,6412
4039,73,62594.52193281727,0.03590244959054103,0,52,0,0,-52
4040,34,20293.24328175718,0.030370004116440447,1,460,5814,1500,6854
4041,20,57780.21314382425,0.10270765471601095,1,402,14589,1490,15677
4042,38,27909.21543577815,0.20282829125016405,1,321,8960,1920,10559
4043,29,26090.182880917608,0.006370545836642052,1,699,10389,5055,14745
4044,28,23477.003310270713,0.11614206112878989,1,499,5521,1546,6568
4045,71,24002.655493940787,0.14309229216250474,1,213,5348,1862,6997
4046,28,20749.511087572107,0.10446084192310556,0,242,0,0,-242
4047,58,34223.76316754624,0.09460399627702715,1,303,7778,2320,9795
4048,19,97733.07752005536,0.026124948773145407,1,154,5894,1547,7287
4049,22,29678.747637690176,0.33185787189205573,0,41,0,0,-41
4050,34,27696.252889959556,0.07883184672811198,1,628,8892,3411,11675
4051,75,26815.39265808483,0.17801785719351898,1,571,6200,1509,7138
4052,58,31091.40923781733,0.03758557345136215,1,268,8285,2060,10077
4053,50,24048.02758280798,0.35524774959815036,0,14,0,0,-14
4054,40,31743.62944229389,0.014421629745554969,1,76,7406,1613,8943
4055,42,26161.3623164957,0.3626882382808768,1,422,7317,2323,9218
4056,64,20621.227744646854,0.26419937395941284,1,1066,16186,1678,16798
4057,29,37684.5541480914,0.21833583104415552,1,46,17386,3861,21201
4058,48,22410.16701522035,0.04132560074418069,1,687,9230,1790,10333
4059,39,20038.476221528872,0.08961905360653435,1,658,6712,3756,9810
4060,58,20469.75930831807,0.14075778517246598,1,1626,6058,1714,6146
4061,72,29532.0074749283,0.22518187187806146,0,1,0,0,-1
4062,49,132704.2513499679,0.040135233363462815,1,461,7268,1763,8570
4063,23,27933.54904494707,0.10188756495729717,0,57,0,0,-57
4064,51,24332.755767288014,0.05812607717573768,1,177,5264,1683,6770
4065,49,41987.09143058004,0.06911625022674589,0,37,0,0,-37
4066,42,22597.57504066006,0.12356014608886409,1,285,6574,2614,8903
4067,30,40738.57907686644,0.30446499190110804,1,300,6797,1703,8200
4068,23,71572.8297440966,0.4511299582867622,1,1024,6090,3882,8948
4069,23,32312.606263713813,0.12814578875261798,1,676,8319,1985,9628
4070,21,41869.07266792208,0.0032307948597243745,1,277,6785,2482,8990
4071,22,27720.872603969736,0.05222518290400802,0,69,0,0,-69
4072,34,26340.34453245661,0.17771237717856633,1,703,10591,1526,11414
4073,39,20639.71029777925,0.25813113607255905,1,305,7344,1467,8506
4074,18,20354.065204249,0.0031486021853937866,0,6,0,0,-6
4075,71,32225.53252662254,0.13944730357707605,1,125,7986,3162,11023
4076,18,125359.3733099799,0.29677599491468737,0,96,0,0,-96
4077,35,26114.83502139245,0.2169783820030224,1,119,18195,1619,19695
4078,32,23207.63821699599,0.11019621870265496,0,4,0,0,-4
4079,51,20706.55879638707,0.2627307366819476,0,60,0,0,-60
4080,37,59001.51015584349,0.11559116639249481,0,23,0,0,-23
4081,36,23332.943570295392,0.03226588504177521,1,142,5643,1562,7063
4082,19,20025.511080790337,0.0539634873499494,1,809,5558,1677,6426
4083,42,20520.463819776192,0.023282933917185732,0,6,0,0,-6
4084,33,21580.029251504988,0.08518744176455113,1,55,15580,2444,17969
4085,42,29654.747042857187,0.33974745801769557,1,190,6070,1525,7405
4086,27,21228.393682306832,0.04098521530269218,1,332,18278,1501,19447
4087,67,26948.537727711664,0.007461915422862211,1,78,7074,2009,9005
4088,43,36171.174077301584,0.08762197254062594,0,43,0,0,-43
4089,44,76913.3113431989,0.16582023198011556,1,1172,6500,2856,8184
4090,29,25093.55346031132,0.08237857422283562,1,95,5296,1509,6710
4091,32,27331.356328386057,0.3465264216644151,1,355,7035,3781,10461
4092,69,21410.77154691567,0.13171090494773718,1,1269,6015,1797,6543
4093,55,35260.31053760383,0.15277547910043013,1,372,6069,3165,8862
4094,19,20305.35379616581,0.062455533691234855,1,787,7419,1881,8513
4095,58,22636.49437927199,0.03776760707720959,0,61,0,0,-61
4096,24,21565.92414720865,0.2035929987983873,0,115,0,0,-115
4097,33,32787.44383112999,0.11998548313952728,0,75,0,0,-75
4098,60,43325.77375011,0.18857033483315197,0,90,0,0,-90
4099,31,36628.229406845836,0.02344492132231773,1,155,12554,1630,14029
4100,63,24160.53814858227,0.2145882556945091,1,463,8681,1677,9895
4101,30,22004.555355362892,0.046560512189769074,1,864,8606,1646,9388
4102,40,36550.467540668105,0.1638345763513629,0,17,0,0,-17
4103,25,23126.39257092793,0.012694473894509431,1,110,7278,1933,9101
4104,50,24103.108948113102,0.17253647274979103,1,86,9266,3218,12398
4105,23,32176.090703882226,0.21494208401831602,0,9,0,0,-9
4106,57,23914.40445530807,0.47829961994525544,0,58,0,0,-58
4107,50,21655.148332345572,0.22079330725481466,1,529,7892,2048,9411
4108,29,21849.28176703851,0.236260993616491,1,163,28299,1521,29657
4109,28,24558.273964615593,0.10695284269723014,1,194,5316,1573,6695
4110,18,24877.813248692903,0.20743413980056646,1,1598,8580,2022,9004
4111,23,39640.70884551039,0.08641814108198238,1,280,7361,3723,10804
4112,31,24504.121648124416,0.021707808200292705,0,12,0,0,-12
4113,29,39990.10298356784,0.3088170524030001,1,99,7046,2444,9391
4114,39,55213.00681856773,0.1299791477445511,0,14,0,0,-14
4115,60,20009.280042661805,0.00517153645207547,1,24,5379,1541,6896
4116,72,24394.40937125977,0.11302185652115308,1,57,7263,1507,8713
4117,57,53224.40915026485,0.17196444226203042,0,74,0,0,-74
4118,19,25534.10410929287,0.037273298466545264,1,829,7043,2578,8792
4119,40,46378.431952755265,0.16591718148237483,1,298,9864,1587,11153
4120,47,20689.43195793353,0.0038216933428943116,1,246,6331,1750,7835
4121,24,21453.570969031163,0.542602415020119,0,10,0,0,-10
4122,52,24005.725468082324,0.039707377818197775,0,17,0,0,-17
4123,38,23435.587922034545,0.00985393590541438,1,338,6131,2361,8154
4124,73,31211.494601375955,0.06881818568452264,0,6,0,0,-6
4125,22,24773.20863063416,0.00823217681871146,0,19,0,0,-19
4126,46,20287.958489893386,0.05949107105579974,1,585,7734,1630,8779
4127,20,29203.172925931503,0.046796861875741155,1,75,6035,1625,7585
4128,34,32143.068752587616,0.03507096083996223,1,180,8809,2496,11125
4129,56,27294.41297053532,0.25877882639293703,0,64,0,0,-64
4130,64,56046.668803432825,0.13209415829383675,1,82,7765,1866,9549
4131,44,29780.716050978474,0.028163887465653594,1,1739,25216,1530,25007
4132,37,24453.241457530996,0.15336580141526623,0,25,0,0,-25
4133,51,21743.288566425876,0.0411180050027366,1,614,11837,2125,13348
4134,72,22641.626600199474,0.23764693389008343,1,368,6450,2246,8328
4135,24,29968.435731579524,0.07139167007171159,1,1437,6411,2396,7370
4136,19,20555.604638878438,0.06677947089542324,1,75,6018,1738,7681
4137,34,23350.817274380046,0.15769027495644342,1,651,6639,1673,7661
4138,33,24368.312185186158,0.021999093137518015,0,9,0,0,-9
4139,70,22758.408375984465,0.13698880846093156,1,395,13904,3528,17037
4140,31,26289.65297214082,0.14663109914429046,0,5,0,0,-5
4141,39,23487.96467490506,0.18496509243678624,1,133,25943,2315,28125
4142,46,21759.104569481224,0.19249953441056905,1,95,5916,1456,7277
4143,65,22613.726880389055,0.4745691701282449,0,45,0,0,-45
4144,26,23754.403173033985,0.038086679284219056,1,909,5413,1457,5961
4145,26,47237.77047615274,0.4477611321394237,0,23,0,0,-23
4146,30,25432.778139177895,0.025698004755234902,1,160,9576,1915,11331
4147,54,32793.76073646212,0.0247352202841435,0,55,0,0,-55
4148,25,29657.745202151124,0.13408869288685432,1,821,5967,2605,7751
4149,18,20122.01314537013,0.004285310947548538,1,526,5337,2195,7006
4150,40,27005.286949482663,0.04115942181860614,1,301,7432,2012,9143
4151,19,20958.39992043575,0.17064952960986332,1,384,17806,2171,19593
4152,28,47796.691608965324,0.2590092173801901,1,316,5997,1457,7138
4153,62,20110.19783249125,0.13498685485983034,1,1252,6009,2634,7391
4154,18,23605.240627326537,0.04379410692144027,1,800,7584,1623,8407
4155,72,24849.845160658606,0.2243753618476107,1,597,5816,3177,8396
4156,19,40751.23164825309,0.13022757558363485,1,548,10869,1586,11907
4157,52,20835.27553716753,0.04588639414635423,0,137,0,0,-137
4158,28,22304.56446345752,0.10044324804814526,1,333,14727,2033,16427
4159,20,22275.83936127711,0.20432731015914335,1,215,10981,1747,12513
4160,22,28148.361818833313,0.01269167206689539,1,26,5882,1555,7411
4161,57,56477.72339262964,0.23558321838968854,1,999,5700,2134,6835
4162,39,21258.840227815333,0.040430258919713524,1,377,6388,2805,8816
4163,21,21882.93219823902,0.07901243058974707,1,1174,6819,2423,8068
4164,35,44690.02406418728,0.07005436976470301,1,123,5686,1717,7280
4165,63,27897.02020093169,0.07161760434294688,1,2177,7874,1944,7641
4166,47,24781.158811497764,0.07563486261558534,1,1626,5808,1560,5742
4167,28,54509.05442264994,0.2466576644638996,1,786,6376,1694,7284
4168,26,62803.030948315565,0.1446133935099115,0,3,0,0,-3
4169,62,23593.551875480094,0.09992046619687873,1,1071,6118,1472,6519
4170,26,29941.457812915585,0.10013836701532858,0,53,0,0,-53
4171,19,27200.732995533133,0.09594483688506593,1,652,5471,2097,6916
4172,53,36433.05398543977,0.01530676539921901,1,989,7224,1917,8152
4173,20,56194.05619518949,0.18292298165426898,0,18,0,0,-18
4174,44,28688.87646300738,0.07979048163872299,1,510,6755,2093,8338
4175,26,25763.959620690424,0.07226674165175556,0,10,0,0,-10
4176,39,27030.82782528306,0.01983152992401827,1,706,8903,1591,9788
4177,52,55875.808664101394,0.004858964000588389,1,43,22724,1525,24206
4178,33,23443.318270889406,0.12098769769116291,1,304,15359,1610,16665
4179,21,24723.681974152587,0.005690955916917217,1,922,8061,1532,8671
4180,45,21174.74329296326,0.011208872973567199,0,53,0,0,-53
4181,39,20357.081632533846,0.009400677294068,1,234,6215,1515,7496
4182,30,55619.13641419778,0.1112874258161555,1,545,9367,1679,10501
4183,38,31926.764635183215,0.10803542468630253,0,41,0,0,-41
4184,30,31969.198046123962,0.28843963190718563,0,17,0,0,-17
4185,60,22768.664331049567,0.08945403761277161,1,702,6956,3972,10226
4186,34,23447.551393381284,0.0433291219265074,1,955,9322,1779,10146
4187,29,47285.20503097968,0.004721747923990643,0,167,0,0,-167
4188,42,25322.689055856634,0.08110587219215794,1,835,16428,1498,17091
4189,18,27272.5036909983,0.1643330649735548,0,177,0,0,-177
4190,18,33049.13857169506,0.033169073737745434,1,480,10474,1667,11661
4191,25,37149.09579620481,0.05233813653652086,0,59,0,0,-59
4192,65,25534.48138557879,0.7501820141734541,0,259,0,0,-259
4193,58,26671.237969034577,0.2999984935194148,0,10,0,0,-10
4194,32,22339.111998304674,0.09643534172363219,1,814,16745,2249,18180
4195,18,21572.481602668635,0.020386055195097456,1,1226,11652,1529,11955
4196,33,22062.33553807255,0.21574176631161618,1,1576,6750,3931,9105
4197,65,21996.725919532226,0.11741554915783638,1,643,7186,1460,8003
4198,38,43480.73419234435,0.11330409033821606,1,239,8599,2506,10866
4199,25,28877.46286647892,0.06793593578185145,1,389,5680,1728,7019
4200,55,20103.46347985469,0.4225268020524392,0,1,0,0,-1
4201,30,26596.546484681156,0.22850807588027203,1,500,5714,1586,6800
4202,63,33280.65574237859,0.11047930808098493,1,245,7392,2452,9599
4203,24,24589.54597275029,0.022842060489931905,1,586,6599,2292,8305
4204,19,35818.046584244024,0.09391911104734328,1,129,7772,1533,9176
4205,38,31339.92672961109,0.10484756193518432,1,367,11452,1512,12597
4206,31,31954.265732291893,0.39063933941224965,1,563,5568,1671,6676
4207,38,25067.581495302064,0.005501086554186754,1,416,5979,2162,7725
4208,43,20497.232761183892,0.19919528066436298,1,302,5621,1641,6960
4209,27,37927.13044640499,0.15693922891025727,0,41,0,0,-41
4210,27,32571.715880031188,0.21869271133253498,1,1720,11003,1887,11170
4211,20,21358.0092129825,0.2474383747304263,1,779,8705,1791,9717
4212,30,24390.866380290787,0.05037741183509716,1,277,9602,2143,11468
4213,62,21209.344752460736,0.03551628240309916,1,137,11403,3754,15020
4214,19,56994.45646207364,0.14545540022020134,1,628,18246,1834,19452
4215,50,22524.443518848755,0.0976533923644701,0,8,0,0,-8
