ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
3010,0,0,16,0,-16
3011,0,0,125,0,-125
3012,1,1,420,1259,839
3013,1,1,569,1286,717
3014,1,1,647,2383,1736
3015,0,0,209,0,-209
3016,1,0,51,0,-51
3017,0,0,140,0,-140
3018,0,0,1,0,-1
3019,1,1,346,1335,989
3020,1,1,380,1300,920
3021,1,1,1142,2590,1448
3022,1,0,13,0,-13
3023,1,0,38,0,-38
3024,0,0,74,0,-74
3025,0,0,94,0,-94
3026,0,0,14,0,-14
3027,0,0,120,0,-120
3028,1,0,160,0,-160
3029,0,0,113,0,-113
3030,1,1,156,1273,1117
3031,0,0,46,0,-46
3032,1,0,31,0,-31
3033,1,0,8,0,-8
3034,1,1,616,1600,984
3035,0,0,18,0,-18
3036,1,0,94,0,-94
3037,1,0,0,0,0
3038,1,1,1743,1368,-375
3039,1,1,151,1676,1525
3040,0,0,24,0,-24
3041,1,1,223,1307,1084
3042,0,0,7,0,-7
3043,0,0,112,0,-112
3044,1,1,929,1529,600
3045,1,0,44,0,-44
3046,0,0,15,0,-15
3047,1,1,263,2083,1820
3048,0,0,24,0,-24
3049,1,0,120,0,-120
3050,1,1,632,1671,1039
3051,0,0,1,0,-1
3052,1,0,46,0,-46
3053,0,0,80,0,-80
3054,0,0,104,0,-104
3055,1,0,220,0,-220
3056,1,1,371,1295,924
3057,1,0,26,0,-26
3058,1,1,204,1692,1488
3059,1,0,92,0,-92
3060,0,0,32,0,-32
3061,0,0,1,0,-1
3062,0,0,50,0,-50
3063,0,0,2,0,-2
3064,0,0,24,0,-24
3065,1,0,1,0,-1
3066,1,1,145,1258,1113
3067,1,1,716,1362,646
3068,1,1,860,2274,1414
3069,1,1,345,1269,924
3070,1,1,317,2252,1935
3071,0,0,44,0,-44
3072,1,0,18,0,-18
3073,0,0,36,0,-36
3074,1,0,114,0,-114
3075,0,0,27,0,-27
3076,0,0,51,0,-51
3077,1,0,18,0,-18
3078,1,0,70,0,-70
3079,1,0,28,0,-28
3080,1,1,262,1514,1252
3081,1,0,88,0,-88
3082,1,0,31,0,-31
3083,1,0,21,0,-21
3084,1,0,0,0,0
3085,1,1,1166,1454,288
3086,0,0,14,0,-14
3087,1,0,10,0,-10
3088,1,0,50,0,-50
3089,1,0,10,0,-10
3090,0,0,74,0,-74
3091,0,0,15,0,-15
3092,0,0,34,0,-34
3093,1,1,80,1507,1427
3094,0,0,28,0,-28
3095,1,1,604,4988,4384
3096,0,0,3,0,-3
3097,1,1,137,1736,1599
3098,0,0,119,0,-119
3099,0,0,67,0,-67
3100,1,1,288,1918,1630
3101,1,1,590,1370,780
3102,1,0,83,0,-83
3103,1,0,40,0,-40
3104,0,0,149,0,-149
3105,0,0,48,0,-48
3106,0,0,173,0,-173
3107,1,1,131,1411,1280
3108,1,1,1202,1413,211
3109,0,0,102,0,-102
3110,1,0,13,0,-13
3111,1,1,11,1248,1237
3112,0,0,34,0,-34
3113,1,0,12,0,-12
3114,1,1,809,1350,541
3115,0,0,25,0,-25
3116,0,0,44,0,-44
3117,1,1,132,1312,1180
3118,0,0,26,0,-26
3119,0,0,47,0,-47
3120,1,1,436,1635,1199
3121,0,0,71,0,-71
3122,1,1,2273,1392,-881
3123,0,0,2,0,-2
3124,1,0,37,0,-37
3125,0,0,38,0,-38
3126,0,0,122,0,-122
3127,1,1,56,1708,1652
3128,0,0,24,0,-24
3129,1,1,164,1392,1228
3130,1,0,54,0,-54
3131,0,0,24,0,-24
3132,0,0,42,0,-42
3133,0,0,0,0,0
3134,1,0,131,0,-131
3135,0,0,21,0,-21
3136,0,0,82,0,-82
3137,0,0,106,0,-106
3138,1,0,4,0,-4
3139,1,1,714,1327,613
3140,1,1,1235,1324,89
3141,0,0,25,0,-25
3142,1,0,31,0,-31
3143,1,0,0,0,0
3144,0,0,46,0,-46
3145,1,0,172,0,-172
3146,1,1,673,1265,592
3147,1,1,1460,1283,-177
3148,1,1,1997,1276,-721
3149,1,0,22,0,-22
3150,1,1,197,1793,1596
3151,1,0,133,0,-133
3152,1,0,72,0,-72
3153,1,1,181,1371,1190
3154,1,0,18,0,-18
3155,1,0,13,0,-13
3156,1,0,28,0,-28
3157,1,1,830,1677,847
3158,1,1,85,1555,1470
3159,1,0,9,0,-9
3160,0,0,11,0,-11
3161,0,0,15,0,-15
3162,1,0,62,0,-62
3163,0,0,1,0,-1
3164,0,0,74,0,-74
3165,1,0,150,0,-150
3166,1,0,85,0,-85
3167,1,1,466,1370,904
3168,1,0,8,0,-8
3169,0,0,36,0,-36
3170,0,0,57,0,-57
3171,1,1,40,1265,1225
3172,1,0,8,0,-8
3173,1,1,77,3742,3665
3174,1,0,74,0,-74
3175,0,0,88,0,-88
3176,1,0,27,0,-27
3177,1,0,214,0,-214
3178,1,0,137,0,-137
3179,0,0,9,0,-9
3180,0,0,72,0,-72
3181,1,1,1202,1506,304
3182,1,0,61,0,-61
3183,0,0,4,0,-4
3184,0,0,1,0,-1
3185,1,0,130,0,-130
3186,1,0,95,0,-95
3187,0,0,7,0,-7
3188,1,0,7,0,-7
3189,1,0,1,0,-1
3190,1,0,186,0,-186
3191,1,1,81,1455,1374
3192,1,1,107,1837,1730
3193,0,0,3,0,-3
3194,1,0,35,0,-35
3195,1,1,214,3972,3758
3196,1,0,208,0,-208
3197,0,0,3,0,-3
3198,1,1,206,1527,1321
3199,0,0,93,0,-93
3200,0,0,2,0,-2
3201,1,1,222,1318,1096
3202,1,1,675,3016,2341
3203,1,1,1816,3284,1468
3204,1,0,33,0,-33
3205,1,1,706,1432,726
3206,0,0,118,0,-118
3207,0,0,84,0,-84
3208,1,1,223,1438,1215
3209,1,0,11,0,-11
3210,0,0,10,0,-10
3211,1,1,287,1241,954
3212,0,0,144,0,-144
3213,0,0,19,0,-19
3214,1,0,99,0,-99
3215,1,1,388,1303,915
3216,0,0,125,0,-125
3217,0,0,2,0,-2
3218,1,0,142,0,-142
3219,1,1,205,1748,1543
3220,0,0,110,0,-110
3221,1,1,318,1244,926
3222,0,0,4,0,-4
3223,0,0,1,0,-1
3224,0,0,150,0,-150
3225,0,0,21,0,-21
3226,1,1,778,1816,1038
3227,1,0,1,0,-1
3228,1,1,50,1835,1785
3229,1,1,910,2011,1101
3230,1,0,27,0,-27
3231,0,0,122,0,-122
3232,1,0,72,0,-72
3233,1,0,98,0,-98
3234,0,0,24,0,-24
3235,0,0,6,0,-6
3236,1,1,870,1907,1037
3237,1,1,925,1523,598
3238,1,1,446,1369,923
3239,0,0,41,0,-41
3240,0,0,8,0,-8
3241,1,0,117,0,-117
3242,0,0,27,0,-27
3243,1,0,20,0,-20
3244,0,0,52,0,-52
3245,0,0,53,0,-53
3246,1,1,354,1454,1100
3247,1,0,23,0,-23
3248,1,1,441,1363,922
3249,0,0,36,0,-36
3250,0,0,4,0,-4
3251,0,0,42,0,-42
3252,1,1,162,1554,1392
3253,0,0,11,0,-11
3254,0,0,46,0,-46
3255,0,0,255,0,-255
3256,1,0,62,0,-62
3257,1,1,867,1309,442
3258,1,1,302,1466,1164
3259,1,1,413,1260,847
3260,0,0,1,0,-1
3261,0,0,14,0,-14
3262,1,1,114,6082,5968
3263,1,1,209,1364,1155
3264,0,0,12,0,-12
3265,0,0,26,0,-26
3266,0,0,65,0,-65
3267,1,0,48,0,-48
3268,0,0,93,0,-93
3269,1,0,4,0,-4
3270,0,0,11,0,-11
3271,0,0,126,0,-126
3272,1,0,23,0,-23
3273,0,0,132,0,-132
3274,1,0,90,0,-90
3275,1,1,687,2430,1743
3276,1,0,6,0,-6
3277,1,1,140,1816,1676
3278,1,1,269,1633,1364
3279,0,0,15,0,-15
3280,1,1,478,1393,915
3281,1,0,190,0,-190
3282,1,0,112,0,-112
3283,1,1,578,1540,962
3284,1,1,124,1432,1308
3285,1,1,42,1628,1586
3286,1,1,356,1274,918
3287,1,1,502,1304,802
3288,0,0,14,0,-14
3289,1,0,62,0,-62
3290,1,1,323,1306,983
3291,1,0,10,0,-10
3292,1,0,66,0,-66
3293,1,1,693,1499,806
3294,1,1,119,1964,1845
3295,1,1,1400,1337,-63
3296,0,0,43,0,-43
3297,0,0,11,0,-11
3298,1,1,223,1308,1085
3299,1,0,27,0,-27
3300,1,0,8,0,-8
3301,1,1,1089,1773,684
3302,0,0,71,0,-71
3303,1,1,193,1379,1186
3304,0,0,21,0,-21
3305,0,0,78,0,-78
3306,0,0,10,0,-10
3307,0,0,25,0,-25
3308,1,1,1499,1396,-103
3309,1,0,39,0,-39
3310,0,0,4,0,-4
3311,1,0,14,0,-14
3312,1,0,4,0,-4
3313,1,0,95,0,-95
3314,0,0,61,0,-61
3315,1,1,498,1718,1220
3316,0,0,109,0,-109
3317,0,0,11,0,-11
3318,1,1,203,1417,1214
3319,0,0,0,0,0
3320,0,0,127,0,-127
3321,1,1,196,1246,1050
3322,0,0,24,0,-24
3323,0,0,48,0,-48
3324,0,0,45,0,-45
3325,1,1,526,1907,1381
3326,0,0,15,0,-15
3327,0,0,48,0,-48
3328,1,0,70,0,-70
3329,1,1,87,1569,1482
3330,0,0,9,0,-9
3331,1,0,41,0,-41
3332,1,0,11,0,-11
3333,1,0,29,0,-29
3334,1,1,741,1288,547
3335,1,0,20,0,-20
3336,0,0,1,0,-1
3337,1,0,31,0,-31
3338,1,0,26,0,-26
3339,1,0,70,0,-70
3340,1,1,347,2030,1683
3341,0,0,87,0,-87
3342,0,0,15,0,-15
3343,1,0,85,0,-85
3344,1,1,339,1341,1002
3345,1,0,23,0,-23
3346,1,1,180,1359,1179
3347,1,1,1180,1782,602
3348,0,0,2,0,-2
3349,1,0,54,0,-54
3350,0,0,8,0,-8
3351,1,0,14,0,-14
3352,1,0,55,0,-55
3353,0,0,30,0,-30
3354,0,0,197,0,-197
3355,1,0,67,0,-67
3356,1,0,233,0,-233
3357,1,0,36,0,-36
3358,1,1,708,1991,1283
3359,0,0,119,0,-119
3360,1,0,115,0,-115
3361,0,0,75,0,-75
3362,1,0,24,0,-24
3363,0,0,66,0,-66
3364,1,0,104,0,-104
3365,1,1,173,1534,1361
3366,0,0,36,0,-36
3367,0,0,12,0,-12
3368,0,0,28,0,-28
3369,1,0,55,0,-55
3370,0,0,6,0,-6
3371,1,1,795,2598,1803
3372,0,0,40,0,-40
3373,1,0,3,0,-3
3374,0,0,143,0,-143
3375,1,0,39,0,-39
3376,0,0,6,0,-6
3377,1,0,71,0,-71
3378,0,0,128,0,-128
3379,1,0,28,0,-28
3380,1,0,26,0,-26
3381,0,0,83,0,-83
3382,0,0,47,0,-47
3383,1,0,13,0,-13
3384,1,0,123,0,-123
3385,1,1,205,1286,1081
3386,1,1,354,1734,1380
3387,1,1,131,1241,1110
3388,1,1,636,3891,3255
3389,1,0,2,0,-2
3390,0,0,96,0,-96
3391,1,0,47,0,-47
3392,1,1,171,2263,2092
3393,0,0,20,0,-20
3394,1,1,203,1691,1488
3395,0,0,70,0,-70
3396,0,0,29,0,-29
3397,0,0,19,0,-19
3398,0,0,106,0,-106
3399,0,0,72,0,-72
3400,0,0,22,0,-22
3401,1,1,211,2162,1951
3402,1,1,445,1384,939
3403,0,0,38,0,-38
3404,0,0,2,0,-2
3405,0,0,21,0,-21
3406,1,1,816,1276,460
3407,1,1,352,1324,972
3408,1,1,628,1459,831
3409,0,0,44,0,-44
3410,1,0,6,0,-6
3411,1,1,1831,1336,-495
3412,0,0,2,0,-2
3413,1,1,55,1237,1182
3414,0,0,134,0,-134
3415,1,1,314,1308,994
3416,1,0,28,0,-28
3417,0,0,27,0,-27
3418,1,0,136,0,-136
3419,1,1,922,1332,410
3420,1,1,372,1870,1498
3421,0,0,2,0,-2
3422,1,0,99,0,-99
3423,1,1,719,1363,644
3424,0,0,29,0,-29
3425,0,0,31,0,-31
3426,1,1,249,1298,1049
3427,1,0,52,0,-52
3428,0,0,1,0,-1
3429,1,1,99,5103,5004
3430,1,1,260,1537,1277
3431,1,1,291,1256,965
3432,1,1,602,1429,827
3433,1,1,593,1925,1332
3434,1,1,215,1286,1071
3435,1,1,743,1708,965
3436,1,1,174,1631,1457
3437,1,0,122,0,-122
3438,0,0,9,0,-9
3439,1,1,1116,1344,228
3440,1,1,748,1282,534
3441,1,0,15,0,-15
3442,0,0,20,0,-20
3443,1,0,73,0,-73
3444,1,1,327,1622,1295
3445,0,0,5,0,-5
3446,1,0,8,0,-8
3447,0,0,61,0,-61
3448,0,0,4,0,-4
3449,1,0,65,0,-65
3450,0,0,16,0,-16
3451,1,0,8,0,-8
3452,0,0,61,0,-61
3453,1,1,688,1551,863
3454,1,0,131,0,-131
3455,0,0,19,0,-19
3456,1,1,266,1271,1005
3457,0,0,8,0,-8
3458,1,1,2909,1597,-1312
3459,0,0,52,0,-52
3460,0,0,4,0,-4
3461,1,0,167,0,-167
3462,1,0,22,0,-22
3463,0,0,19,0,-19
3464,1,0,8,0,-8
3465,0,0,12,0,-12
3466,1,1,356,4345,3989
3467,1,1,302,1284,982
3468,1,0,97,0,-97
3469,1,0,12,0,-12
3470,0,0,36,0,-36
3471,0,0,55,0,-55
3472,1,1,635,1636,1001
3473,1,0,48,0,-48
3474,0,0,25,0,-25
3475,1,1,1571,1283,-288
3476,0,0,26,0,-26
3477,1,1,249,1255,1006
3478,0,0,0,0,0
3479,1,0,8,0,-8
3480,0,0,134,0,-134
3481,0,0,127,0,-127
3482,1,1,138,1655,1517
3483,1,0,40,0,-40
3484,1,1,138,1306,1168
3485,0,0,60,0,-60
3486,0,0,88,0,-88
3487,1,1,156,1839,1683
3488,0,0,4,0,-4
3489,1,1,240,1355,1115
3490,1,0,3,0,-3
3491,0,0,73,0,-73
3492,1,0,81,0,-81
3493,1,1,172,1728,1556
3494,0,0,2,0,-2
3495,1,0,5,0,-5
3496,0,0,51,0,-51
3497,0,0,34,0,-34
3498,0,0,72,0,-72
3499,1,1,314,2422,2108
3500,1,0,2,0,-2
3501,0,0,41,0,-41
3502,1,0,43,0,-43
3503,0,0,40,0,-40
3504,1,1,242,1684,1442
3505,1,0,0,0,0
3506,1,1,288,1675,1387
3507,0,0,62,0,-62
3508,1,1,267,2188,1921
3509,1,1,529,1239,710
3510,1,0,21,0,-21
3511,0,0,49,0,-49
3512,0,0,34,0,-34
3513,1,0,31,0,-31
3514,1,0,181,0,-181
3515,0,0,97,0,-97
3516,1,1,316,1495,1179
3517,0,0,65,0,-65
3518,1,1,42,1537,1495
3519,1,0,71,0,-71
3520,1,0,76,0,-76
3521,0,0,22,0,-22
3522,1,1,632,2994,2362
3523,1,1,1274,1307,33
3524,1,0,57,0,-57
3525,1,0,32,0,-32
3526,1,1,594,1740,1146
3527,1,1,60,1440,1380
3528,1,1,846,2811,1965
3529,1,0,53,0,-53
3530,1,1,309,1484,1175
3531,1,1,547,2162,1615
3532,1,0,55,0,-55
3533,1,1,65,1395,1330
3534,1,1,1396,2675,1279
3535,1,0,68,0,-68
3536,1,1,520,1294,774
3537,1,1,974,1826,852
3538,0,0,45,0,-45
3539,1,0,40,0,-40
3540,1,0,42,0,-42
3541,0,0,90,0,-90
3542,1,1,60,1260,1200
3543,0,0,14,0,-14
3544,0,0,37,0,-37
3545,0,0,8,0,-8
3546,0,0,20,0,-20
3547,0,0,22,0,-22
3548,1,0,6,0,-6
3549,0,0,4,0,-4
3550,0,0,45,0,-45
3551,0,0,3,0,-3
3552,1,0,24,0,-24
3553,0,0,25,0,-25
3554,1,0,28,0,-28
3555,0,0,15,0,-15
3556,0,0,15,0,-15
3557,1,0,42,0,-42
3558,1,1,381,1250,869
3559,1,1,492,1635,1143
3560,1,0,47,0,-47
3561,1,0,0,0,0
3562,0,0,50,0,-50
3563,1,0,2,0,-2
3564,1,0,43,0,-43
3565,0,0,3,0,-3
3566,0,0,20,0,-20
3567,1,1,1231,3155,1924
3568,0,0,86,0,-86
3569,1,0,25,0,-25
3570,1,1,167,2362,2195
3571,1,0,12,0,-12
3572,1,1,991,1372,381
3573,0,0,19,0,-19
3574,0,0,48,0,-48
3575,0,0,14,0,-14
3576,0,0,40,0,-40
3577,1,0,69,0,-69
3578,1,1,187,1762,1575
3579,1,0,31,0,-31
3580,0,0,46,0,-46
3581,1,1,72,1517,1445
3582,1,0,4,0,-4
3583,1,0,73,0,-73
3584,1,1,1042,1292,250
3585,0,0,18,0,-18
3586,0,0,62,0,-62
3587,1,0,51,0,-51
3588,1,1,132,1497,1365
3589,1,1,573,1376,803
3590,0,0,4,0,-4
3591,1,1,230,1254,1024
3592,0,0,0,0,0
3593,0,0,71,0,-71
3594,0,0,38,0,-38
3595,0,0,8,0,-8
3596,1,1,93,1381,1288
3597,0,0,10,0,-10
3598,1,1,1462,1596,134
3599,0,0,12,0,-12
3600,1,0,15,0,-15
3601,1,0,49,0,-49
3602,0,0,75,0,-75
3603,1,0,85,0,-85
3604,1,1,543,1311,768
3605,1,1,523,1314,791
3606,1,0,46,0,-46
3607,1,0,1,0,-1
3608,0,0,3,0,-3
3609,0,0,57,0,-57
3610,1,0,22,0,-22
3611,1,1,690,1671,981
3612,1,1,1049,1267,218
3613,1,0,6,0,-6
3614,0,0,54,0,-54
3615,1,0,12,0,-12
3616,0,0,28,0,-28
3617,0,0,54,0,-54
3618,1,0,97,0,-97
3619,1,0,93,0,-93
3620,1,1,1907,1430,-477
3621,1,1,255,1484,1229
3622,1,1,567,1314,747
3623,0,0,58,0,-58
3624,1,0,138,0,-138
3625,0,0,56,0,-56
3626,0,0,34,0,-34
3627,1,0,0,0,0
3628,1,1,354,1299,945
3629,0,0,107,0,-107
3630,0,0,35,0,-35
3631,1,1,475,1806,1331
3632,1,0,40,0,-40
3633,0,0,15,0,-15
3634,0,0,5,0,-5
3635,0,0,6,0,-6
3636,0,0,101,0,-101
3637,1,0,3,0,-3
3638,1,1,269,1285,1016
3639,1,1,385,1928,1543
3640,0,0,77,0,-77
3641,0,0,14,0,-14
3642,1,0,33,0,-33
3643,0,0,14,0,-14
3644,1,0,3,0,-3
3645,1,1,627,1301,674
3646,1,1,485,3042,2557
3647,1,0,33,0,-33
3648,0,0,165,0,-165
3649,0,0,2,0,-2
3650,1,1,100,1901,1801
3651,0,0,197,0,-197
3652,1,1,515,2270,1755
3653,1,1,544,1965,1421
3654,0,0,106,0,-106
3655,1,1,115,1246,1131
3656,0,0,57,0,-57
3657,1,0,1,0,-1
3658,1,1,324,1566,1242
3659,0,0,32,0,-32
3660,1,0,141,0,-141
3661,0,0,1,0,-1
3662,1,0,27,0,-27
3663,0,0,29,0,-29
3664,1,1,1212,1373,161
3665,1,0,109,0,-109
3666,0,0,6,0,-6
3667,1,1,1685,2041,356
3668,1,1,285,1333,1048
3669,0,0,34,0,-34
3670,0,0,20,0,-20
3671,1,0,178,0,-178
3672,0,0,38,0,-38
3673,1,1,280,1706,1426
3674,1,0,63,0,-63
3675,0,0,70,0,-70
3676,0,0,79,0,-79
3677,0,0,36,0,-36
3678,1,0,7,0,-7
3679,0,0,8,0,-8
3680,1,1,110,1651,1541
3681,0,0,32,0,-32
3682,0,0,42,0,-42
3683,0,0,79,0,-79
3684,0,0,16,0,-16
3685,1,0,71,0,-71
3686,0,0,22,0,-22
3687,0,0,170,0,-170
3688,0,0,24,0,-24
3689,0,0,32,0,-32
3690,1,0,39,0,-39
3691,1,0,32,0,-32
3692,1,1,385,1975,1590
3693,1,0,82,0,-82
3694,0,0,14,0,-14
3695,0,0,204,0,-204
3696,1,1,320,1235,915
3697,1,1,266,2109,1843
3698,0,0,46,0,-46
3699,0,0,88,0,-88
3700,1,0,58,0,-58
3701,1,0,4,0,-4
3702,1,0,29,0,-29
3703,1,1,175,1920,1745
3704,1,1,587,1435,848
3705,0,0,0,0,0
3706,1,1,346,2563,2217
3707,0,0,26,0,-26
3708,1,1,129,1630,1501
3709,1,0,5,0,-5
3710,0,0,4,0,-4
3711,1,1,746,1355,609
3712,1,0,132,0,-132
3713,0,0,80,0,-80
3714,1,0,32,0,-32
3715,0,0,27,0,-27
3716,1,1,514,1871,1357
3717,1,1,1383,1842,459
3718,1,0,53,0,-53
3719,0,0,0,0,0
3720,1,0,94,0,-94
3721,0,0,3,0,-3
3722,1,0,32,0,-32
3723,1,0,26,0,-26
3724,1,0,2,0,-2
3725,1,1,767,1256,489
3726,1,1,1689,3747,2058
3727,1,0,1,0,-1
3728,1,0,15,0,-15
3729,0,0,33,0,-33
3730,0,0,6,0,-6
3731,1,0,78,0,-78
3732,1,1,250,1368,1118
3733,1,0,186,0,-186
3734,1,0,0,0,0
3735,1,0,122,0,-122
3736,0,0,5,0,-5
3737,0,0,17,0,-17
3738,1,0,21,0,-21
3739,0,0,60,0,-60
3740,1,0,27,0,-27
3741,1,0,15,0,-15
3742,1,1,222,2162,1940
3743,0,0,1,0,-1
3744,1,0,24,0,-24
3745,1,0,25,0,-25
3746,0,0,49,0,-49
3747,1,1,394,1464,1070
3748,1,0,26,0,-26
3749,1,1,1109,1329,220
3750,1,1,477,1504,1027
3751,1,0,88,0,-88
3752,1,0,35,0,-35
3753,0,0,12,0,-12
3754,0,0,48,0,-48
3755,1,1,349,1384,1035
3756,1,0,83,0,-83
3757,1,1,212,1339,1127
3758,0,0,8,0,-8
3759,1,0,122,0,-122
3760,0,0,46,0,-46
3761,1,0,66,0,-66
3762,1,0,1,0,-1
3763,0,0,257,0,-257
3764,1,1,1068,1242,174
3765,1,1,894,1296,402
3766,1,1,550,1321,771
3767,1,0,57,0,-57
3768,1,1,278,1350,1072
3769,1,0,6,0,-6
3770,1,1,259,1373,1114
3771,1,1,666,1327,661
3772,0,0,41,0,-41
3773,0,0,36,0,-36
3774,1,0,33,0,-33
3775,1,0,42,0,-42
3776,0,0,4,0,-4
3777,0,0,8,0,-8
3778,1,1,1251,1452,201
3779,1,0,33,0,-33
3780,1,1,787,1337,550
3781,1,1,378,1438,1060
3782,0,0,124,0,-124
3783,0,0,31,0,-31
3784,0,0,3,0,-3
3785,1,1,605,1268,663
3786,1,1,1669,1267,-402
3787,1,0,18,0,-18
3788,0,0,23,0,-23
3789,0,0,7,0,-7
3790,1,1,611,1724,1113
3791,1,0,9,0,-9
3792,1,0,0,0,0
3793,0,0,81,0,-81
3794,0,0,42,0,-42
3795,1,1,91,1524,1433
3796,1,1,76,1262,1186
3797,0,0,26,0,-26
3798,0,0,14,0,-14
3799,1,0,83,0,-83
3800,1,1,431,1817,1386
3801,0,0,51,0,-51
3802,1,1,603,3007,2404
3803,1,0,16,0,-16
3804,0,0,9,0,-9
3805,1,0,41,0,-41
3806,0,0,32,0,-32
3807,0,0,65,0,-65
3808,1,0,23,0,-23
3809,0,0,29,0,-29
3810,1,1,695,1272,577
3811,1,0,56,0,-56
3812,0,0,122,0,-122
3813,0,0,77,0,-77
3814,1,1,280,1265,985
3815,0,0,24,0,-24
3816,0,0,94,0,-94
3817,1,1,354,1295,941
3818,1,1,185,1545,1360
3819,1,1,489,1671,1182
3820,1,0,102,0,-102
3821,0,0,16,0,-16
3822,0,0,76,0,-76
3823,1,1,661,2141,1480
3824,1,1,157,1785,1628
3825,1,0,102,0,-102
3826,0,0,35,0,-35
3827,0,0,32,0,-32
3828,0,0,3,0,-3
3829,1,1,720,1441,721
3830,0,0,118,0,-118
3831,1,1,1251,1555,304
3832,0,0,59,0,-59
3833,0,0,41,0,-41
3834,1,1,804,2802,1998
3835,0,0,106,0,-106
3836,0,0,87,0,-87
3837,1,0,0,0,0
3838,1,0,21,0,-21
3839,1,0,98,0,-98
3840,0,0,84,0,-84
3841,0,0,43,0,-43
3842,0,0,29,0,-29
3843,1,1,81,1350,1269
3844,1,0,11,0,-11
3845,0,0,47,0,-47
3846,0,0,7,0,-7
3847,1,1,605,3931,3326
3848,1,0,5,0,-5
3849,0,0,23,0,-23
3850,0,0,37,0,-37
3851,0,0,9,0,-9
3852,0,0,22,0,-22
3853,1,0,117,0,-117
3854,1,0,29,0,-29
3855,1,1,74,1971,1897
3856,1,1,127,1978,1851
3857,0,0,12,0,-12
3858,1,1,76,1313,1237
3859,1,1,863,1248,385
3860,1,0,12,0,-12
3861,0,0,6,0,-6
3862,0,0,37,0,-37
3863,0,0,222,0,-222
3864,0,0,7,0,-7
3865,1,1,1446,1258,-188
3866,1,1,695,3302,2607
3867,1,0,88,0,-88
3868,1,1,849,1903,1054
3869,1,0,10,0,-10
3870,1,0,13,0,-13
3871,1,0,44,0,-44
3872,1,1,376,1305,929
3873,0,0,1,0,-1
3874,1,1,168,1682,1514
3875,1,1,58,9486,9428
3876,1,1,363,1419,1056
3877,1,0,51,0,-51
3878,1,1,130,1341,1211
3879,1,0,67,0,-67
3880,1,1,1305,1245,-60
3881,0,0,162,0,-162
3882,1,0,24,0,-24
3883,0,0,5,0,-5
3884,0,0,168,0,-168
3885,0,0,80,0,-80
3886,1,0,44,0,-44
3887,1,0,0,0,0
3888,1,1,230,1514,1284
3889,1,1,125,2608,2483
3890,0,0,93,0,-93
3891,0,0,39,0,-39
3892,1,0,54,0,-54
3893,0,0,34,0,-34
3894,0,0,20,0,-20
3895,0,0,21,0,-21
3896,0,0,52,0,-52
3897,1,1,566,1575,1009
3898,1,0,49,0,-49
3899,1,0,92,0,-92
3900,1,0,60,0,-60
3901,0,0,44,0,-44
3902,1,1,1371,2105,734
3903,0,0,75,0,-75
3904,1,1,1216,1594,378
3905,1,0,26,0,-26
3906,1,0,8,0,-8
3907,0,0,6,0,-6
3908,1,1,292,1425,1133
3909,1,0,35,0,-35
3910,0,0,44,0,-44
3911,1,1,162,1523,1361
3912,1,0,201,0,-201
3913,0,0,110,0,-110
3914,0,0,105,0,-105
3915,1,1,1031,1469,438
3916,0,0,46,0,-46
3917,0,0,10,0,-10
3918,0,0,42,0,-42
3919,0,0,13,0,-13
3920,1,0,189,0,-189
3921,1,1,971,1412,441
3922,0,0,101,0,-101
3923,1,1,106,1446,1340
3924,1,0,10,0,-10
3925,0,0,31,0,-31
3926,1,0,31,0,-31
3927,1,1,671,1829,1158
3928,1,0,11,0,-11
3929,0,0,7,0,-7
3930,0,0,36,0,-36
3931,0,0,71,0,-71
3932,1,1,168,2646,2478
3933,1,0,40,0,-40
3934,0,0,71,0,-71
3935,1,0,28,0,-28
3936,1,1,640,1443,803
3937,1,0,45,0,-45
3938,0,0,77,0,-77
3939,1,0,88,0,-88
3940,1,1,96,1348,1252
3941,1,1,549,1474,925
3942,1,0,9,0,-9
3943,1,0,212,0,-212
3944,1,1,638,3225,2587
3945,1,1,1152,1484,332
3946,1,0,35,0,-35
3947,0,0,144,0,-144
3948,1,0,99,0,-99
3949,0,0,170,0,-170
3950,0,0,4,0,-4
3951,1,0,92,0,-92
3952,1,1,1135,1671,536
3953,1,0,2,0,-2
3954,1,0,45,0,-45
3955,1,1,429,1577,1148
3956,0,0,50,0,-50
3957,1,1,361,2026,1665
3958,0,0,6,0,-6
3959,1,1,121,1404,1283
3960,0,0,7,0,-7
3961,0,0,112,0,-112
3962,0,0,8,0,-8
3963,1,1,223,1572,1349
3964,1,0,41,0,-41
3965,1,1,97,1581,1484
3966,0,0,3,0,-3
3967,1,0,0,0,0
3968,1,0,20,0,-20
3969,1,1,1046,4215,3169
3970,0,0,3,0,-3
3971,0,0,5,0,-5
3972,1,1,345,1377,1032
3973,1,0,18,0,-18
3974,1,0,150,0,-150
3975,1,0,21,0,-21
3976,0,0,16,0,-16
3977,0,0,115,0,-115
3978,1,1,31,1259,1228
3979,1,1,55,1978,1923
3980,1,0,44,0,-44
3981,0,0,43,0,-43
3982,0,0,55,0,-55
3983,1,0,53,0,-53
3984,1,0,57,0,-57
3985,0,0,156,0,-156
3986,1,1,21,3175,3154
3987,1,0,8,0,-8
3988,1,0,7,0,-7
3989,1,1,87,1367,1280
3990,1,0,34,0,-34
