ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
3012,0,0,127,0,-127
3013,1,1,226,2036,1810
3014,1,0,39,0,-39
3015,1,1,1527,1260,-267
3016,1,0,0,0,0
3017,1,0,137,0,-137
3018,1,1,474,1690,1216
3019,1,0,38,0,-38
3020,1,0,227,0,-227
3021,0,0,12,0,-12
3022,0,0,165,0,-165
3023,0,0,102,0,-102
3024,1,1,795,1300,505
3025,0,0,24,0,-24
3026,0,0,2,0,-2
3027,1,0,33,0,-33
3028,1,1,260,1382,1122
3029,1,0,81,0,-81
3030,1,1,193,2082,1889
3031,1,1,330,2259,1929
3032,1,0,45,0,-45
3033,1,0,14,0,-14
3034,0,0,63,0,-63
3035,0,0,273,0,-273
3036,0,0,57,0,-57
3037,0,0,25,0,-25
3038,1,1,969,1261,292
3039,1,0,46,0,-46
3040,1,1,319,1593,1274
3041,1,0,78,0,-78
3042,1,1,1375,1254,-121
3043,0,0,9,0,-9
3044,1,1,14,1267,1253
3045,1,1,717,1299,582
3046,1,1,350,1377,1027
3047,1,1,101,1206,1105
3048,1,0,28,0,-28
3049,1,0,113,0,-113
3050,0,0,114,0,-114
3051,0,0,62,0,-62
3052,0,0,21,0,-21
3053,0,0,50,0,-50
3054,1,1,370,1616,1246
3055,0,0,62,0,-62
3056,1,0,65,0,-65
3057,0,0,73,0,-73
3058,1,0,1,0,-1
3059,0,0,43,0,-43
3060,1,1,60,1375,1315
3061,1,0,46,0,-46
3062,0,0,28,0,-28
3063,1,1,334,1434,1100
3064,1,1,728,1704,976
3065,1,1,1121,1212,91
3066,1,1,122,2227,2105
3067,1,0,52,0,-52
3068,1,1,358,1211,853
3069,1,0,155,0,-155
3070,0,0,10,0,-10
3071,0,0,11,0,-11
3072,1,0,54,0,-54
3073,1,0,30,0,-30
3074,1,1,482,1452,970
3075,1,0,71,0,-71
3076,1,0,15,0,-15
3077,1,0,4,0,-4
3078,1,0,8,0,-8
3079,1,1,1860,2082,222
3080,1,0,33,0,-33
3081,0,0,34,0,-34
3082,1,1,19,1240,1221
3083,1,1,225,1625,1400
3084,1,0,91,0,-91
3085,0,0,0,0,0
3086,1,1,53,2284,2231
3087,1,1,1518,1896,378
3088,0,0,80,0,-80
3089,0,0,55,0,-55
3090,0,0,81,0,-81
3091,1,0,0,0,0
3092,1,1,283,1312,1029
3093,0,0,63,0,-63
3094,0,0,15,0,-15
3095,1,1,1298,2062,764
3096,1,0,168,0,-168
3097,1,0,6,0,-6
3098,1,1,236,1251,1015
3099,0,0,5,0,-5
3100,0,0,1,0,-1
3101,1,1,1402,2710,1308
3102,1,1,240,1575,1335
3103,0,0,26,0,-26
3104,1,1,59,1538,1479
3105,1,1,333,1419,1086
3106,1,1,206,1648,1442
3107,0,0,1,0,-1
3108,1,1,645,2449,1804
3109,0,0,6,0,-6
3110,1,1,479,1902,1423
3111,1,0,1,0,-1
3112,1,1,825,1226,401
3113,0,0,14,0,-14
3114,1,1,82,1396,1314
3115,0,0,1,0,-1
3116,1,0,37,0,-37
3117,1,1,633,1208,575
3118,1,0,38,0,-38
3119,1,0,10,0,-10
3120,0,0,0,0,0
3121,0,0,127,0,-127
3122,1,0,0,0,0
3123,1,0,153,0,-153
3124,1,0,86,0,-86
3125,0,0,43,0,-43
3126,0,0,13,0,-13
3127,1,1,1822,1207,-615
3128,0,0,23,0,-23
3129,0,0,2,0,-2
3130,1,1,991,1457,466
3131,1,1,267,1258,991
3132,0,0,9,0,-9
3133,1,1,788,1273,485
3134,1,0,13,0,-13
3135,1,0,93,0,-93
3136,1,1,1767,1610,-157
3137,0,0,49,0,-49
3138,1,0,1,0,-1
3139,1,1,243,2838,2595
3140,1,1,43,1228,1185
3141,1,1,679,1301,622
3142,0,0,53,0,-53
3143,0,0,15,0,-15
3144,1,0,226,0,-226
3145,1,1,166,2018,1852
3146,1,0,28,0,-28
3147,1,0,45,0,-45
3148,0,0,18,0,-18
3149,0,0,15,0,-15
3150,1,1,345,1752,1407
3151,1,1,212,2768,2556
3152,0,0,87,0,-87
3153,0,0,9,0,-9
3154,0,0,68,0,-68
3155,1,1,215,1917,1702
3156,1,0,34,0,-34
3157,1,1,693,1355,662
3158,0,0,152,0,-152
3159,1,1,18,1677,1659
3160,0,0,7,0,-7
3161,1,1,425,2948,2523
3162,0,0,7,0,-7
3163,0,0,156,0,-156
3164,1,0,1,0,-1
3165,1,0,103,0,-103
3166,1,0,158,0,-158
3167,1,1,991,1823,832
3168,0,0,91,0,-91
3169,1,1,759,1320,561
3170,1,0,13,0,-13
3171,0,0,92,0,-92
3172,0,0,38,0,-38
3173,0,0,54,0,-54
3174,1,1,667,1475,808
3175,0,0,33,0,-33
3176,0,0,14,0,-14
3177,0,0,18,0,-18
3178,1,1,491,1222,731
3179,1,0,98,0,-98
3180,0,0,12,0,-12
3181,0,0,70,0,-70
3182,0,0,1,0,-1
3183,1,1,412,1250,838
3184,0,0,10,0,-10
3185,0,0,6,0,-6
3186,0,0,51,0,-51
3187,0,0,49,0,-49
3188,0,0,61,0,-61
3189,1,1,74,1547,1473
3190,1,1,263,3524,3261
3191,0,0,52,0,-52
3192,0,0,33,0,-33
3193,1,0,18,0,-18
3194,0,0,28,0,-28
3195,1,0,188,0,-188
3196,1,0,64,0,-64
3197,1,1,580,1557,977
3198,1,0,43,0,-43
3199,0,0,2,0,-2
3200,0,0,15,0,-15
3201,1,1,677,1302,625
3202,1,1,277,2260,1983
3203,0,0,4,0,-4
3204,0,0,165,0,-165
3205,1,1,1984,1263,-721
3206,0,0,0,0,0
3207,1,0,87,0,-87
3208,0,0,17,0,-17
3209,1,1,47,1302,1255
3210,1,1,804,2920,2116
3211,1,0,79,0,-79
3212,0,0,13,0,-13
3213,0,0,46,0,-46
3214,0,0,54,0,-54
3215,1,0,62,0,-62
3216,0,0,97,0,-97
3217,0,0,21,0,-21
3218,1,1,923,1591,668
3219,0,0,27,0,-27
3220,0,0,44,0,-44
3221,1,1,991,1346,355
3222,0,0,111,0,-111
3223,0,0,6,0,-6
3224,1,1,186,1308,1122
3225,1,0,15,0,-15
3226,1,1,1761,2820,1059
3227,0,0,70,0,-70
3228,1,0,2,0,-2
3229,1,0,23,0,-23
3230,1,1,289,1824,1535
3231,1,0,58,0,-58
3232,1,1,508,1450,942
3233,1,0,133,0,-133
3234,0,0,2,0,-2
3235,1,1,1162,2412,1250
3236,0,0,33,0,-33
3237,0,0,53,0,-53
3238,1,1,725,1848,1123
3239,0,0,5,0,-5
3240,1,0,19,0,-19
3241,1,1,1251,1368,117
3242,0,0,122,0,-122
3243,1,0,112,0,-112
3244,1,1,222,2089,1867
3245,0,0,30,0,-30
3246,0,0,15,0,-15
3247,1,1,446,1423,977
3248,1,1,409,1416,1007
3249,1,0,48,0,-48
3250,0,0,22,0,-22
3251,1,0,4,0,-4
3252,0,0,8,0,-8
3253,1,1,314,1397,1083
3254,1,1,995,1528,533
3255,0,0,60,0,-60
3256,0,0,13,0,-13
3257,1,0,81,0,-81
3258,1,1,464,1274,810
3259,0,0,26,0,-26
3260,1,0,19,0,-19
3261,1,1,546,1474,928
3262,1,1,620,1286,666
3263,0,0,18,0,-18
3264,0,0,71,0,-71
3265,1,1,1480,1716,236
3266,1,1,247,1216,969
3267,1,1,46,1453,1407
3268,1,0,68,0,-68
3269,1,1,479,1625,1146
3270,0,0,83,0,-83
3271,0,0,45,0,-45
3272,0,0,44,0,-44
3273,1,0,0,0,0
3274,1,0,134,0,-134
3275,0,0,90,0,-90
3276,0,0,3,0,-3
3277,1,0,160,0,-160
3278,0,0,95,0,-95
3279,1,1,211,1268,1057
3280,1,0,127,0,-127
3281,1,1,118,1259,1141
3282,0,0,1,0,-1
3283,0,0,47,0,-47
3284,1,1,135,2583,2448
3285,0,0,9,0,-9
3286,1,0,79,0,-79
3287,1,0,2,0,-2
3288,1,1,1002,1923,921
3289,1,1,418,1223,805
3290,1,1,902,1471,569
3291,1,0,49,0,-49
3292,1,1,151,1422,1271
3293,0,0,5,0,-5
3294,1,1,284,1607,1323
3295,0,0,7,0,-7
3296,0,0,24,0,-24
3297,1,1,101,1928,1827
3298,0,0,29,0,-29
3299,1,1,157,1638,1481
3300,0,0,53,0,-53
3301,0,0,40,0,-40
3302,1,0,5,0,-5
3303,1,1,348,1378,1030
3304,0,0,12,0,-12
3305,0,0,11,0,-11
3306,0,0,59,0,-59
3307,1,0,44,0,-44
3308,0,0,22,0,-22
3309,1,1,496,1326,830
3310,1,0,19,0,-19
3311,1,1,15,1255,1240
3312,1,1,388,1767,1379
3313,0,0,46,0,-46
3314,0,0,43,0,-43
3315,1,0,49,0,-49
3316,1,0,17,0,-17
3317,1,1,399,1210,811
3318,1,1,203,1899,1696
3319,1,0,12,0,-12
3320,1,0,14,0,-14
3321,1,1,435,1324,889
3322,0,0,66,0,-66
3323,0,0,47,0,-47
3324,0,0,9,0,-9
3325,1,1,631,2145,1514
3326,1,0,40,0,-40
3327,1,0,39,0,-39
3328,1,1,890,1348,458
3329,1,0,14,0,-14
3330,1,1,81,1488,1407
3331,0,0,23,0,-23
3332,1,1,717,1217,500
3333,0,0,53,0,-53
3334,1,1,862,1471,609
3335,1,1,434,1366,932
3336,1,0,50,0,-50
3337,1,1,163,1760,1597
3338,0,0,1,0,-1
3339,1,1,176,1387,1211
3340,1,0,90,0,-90
3341,0,0,35,0,-35
3342,1,1,297,1427,1130
3343,0,0,9,0,-9
3344,1,0,139,0,-139
3345,0,0,42,0,-42
3346,1,1,496,1412,916
3347,0,0,62,0,-62
3348,0,0,10,0,-10
3349,1,0,56,0,-56
3350,1,1,560,1781,1221
3351,1,1,1076,1221,145
3352,0,0,26,0,-26
3353,0,0,0,0,0
3354,1,1,101,1248,1147
3355,1,0,163,0,-163
3356,0,0,0,0,0
3357,1,1,484,1257,773
3358,1,1,1239,1200,-39
3359,0,0,56,0,-56
3360,1,1,358,1389,1031
3361,1,1,134,1210,1076
3362,1,0,4,0,-4
3363,0,0,6,0,-6
3364,1,1,228,1346,1118
3365,0,0,11,0,-11
3366,0,0,53,0,-53
3367,1,1,229,1976,1747
3368,0,0,2,0,-2
3369,1,0,40,0,-40
3370,1,0,91,0,-91
3371,1,1,1106,1582,476
3372,1,0,35,0,-35
3373,0,0,57,0,-57
3374,1,0,36,0,-36
3375,0,0,6,0,-6
3376,0,0,2,0,-2
3377,1,0,85,0,-85
3378,0,0,44,0,-44
3379,1,1,311,1564,1253
3380,1,1,955,1233,278
3381,1,0,18,0,-18
3382,1,0,25,0,-25
3383,1,1,344,2004,1660
3384,1,0,29,0,-29
3385,1,0,7,0,-7
3386,1,1,157,1483,1326
3387,1,0,3,0,-3
3388,0,0,6,0,-6
3389,1,1,1203,1675,472
3390,1,1,203,1296,1093
3391,1,1,365,1377,1012
3392,0,0,4,0,-4
3393,0,0,84,0,-84
3394,1,1,1559,1226,-333
3395,0,0,36,0,-36
3396,1,1,186,1249,1063
3397,1,1,278,1716,1438
3398,1,1,205,1321,1116
3399,0,0,32,0,-32
3400,1,0,227,0,-227
3401,1,0,32,0,-32
3402,1,1,928,2396,1468
3403,0,0,36,0,-36
3404,0,0,77,0,-77
3405,0,0,106,0,-106
3406,1,1,1543,1964,421
3407,0,0,4,0,-4
3408,0,0,57,0,-57
3409,0,0,7,0,-7
3410,1,0,81,0,-81
3411,1,1,140,1386,1246
3412,1,1,639,2752,2113
3413,1,0,61,0,-61
3414,1,0,193,0,-193
3415,0,0,87,0,-87
3416,0,0,4,0,-4
3417,1,1,42,1216,1174
3418,1,0,9,0,-9
3419,0,0,51,0,-51
3420,1,0,103,0,-103
3421,1,1,626,1823,1197
3422,1,0,8,0,-8
3423,0,0,144,0,-144
3424,0,0,71,0,-71
3425,0,0,120,0,-120
3426,1,0,128,0,-128
3427,0,0,34,0,-34
3428,1,1,127,1497,1370
3429,0,0,6,0,-6
3430,1,0,33,0,-33
3431,1,1,180,1209,1029
3432,0,0,42,0,-42
3433,0,0,167,0,-167
3434,1,1,180,1525,1345
3435,0,0,73,0,-73
3436,1,0,140,0,-140
3437,1,0,2,0,-2
3438,0,0,35,0,-35
3439,1,0,1,0,-1
3440,1,0,1,0,-1
3441,1,1,35,1670,1635
3442,1,0,2,0,-2
3443,0,0,170,0,-170
3444,1,0,9,0,-9
3445,1,1,1166,2748,1582
3446,1,0,103,0,-103
3447,0,0,108,0,-108
3448,0,0,3,0,-3
3449,0,0,33,0,-33
3450,0,0,10,0,-10
3451,1,1,344,1951,1607
3452,1,0,0,0,0
3453,1,1,922,1356,434
3454,1,1,651,1736,1085
3455,0,0,5,0,-5
3456,0,0,72,0,-72
3457,0,0,80,0,-80
3458,1,0,27,0,-27
3459,0,0,29,0,-29
3460,1,1,232,1370,1138
3461,0,0,113,0,-113
3462,0,0,202,0,-202
3463,0,0,112,0,-112
3464,1,0,1,0,-1
3465,1,0,54,0,-54
3466,1,1,51,3499,3448
3467,1,1,208,1777,1569
3468,1,0,21,0,-21
3469,0,0,42,0,-42
3470,0,0,16,0,-16
3471,1,0,111,0,-111
3472,0,0,30,0,-30
3473,1,0,1,0,-1
3474,0,0,52,0,-52
3475,0,0,50,0,-50
3476,0,0,18,0,-18
3477,0,0,62,0,-62
3478,0,0,15,0,-15
3479,0,0,13,0,-13
3480,1,0,80,0,-80
3481,0,0,48,0,-48
3482,1,0,25,0,-25
3483,1,0,49,0,-49
3484,0,0,17,0,-17
3485,0,0,23,0,-23
3486,0,0,52,0,-52
3487,1,0,85,0,-85
3488,1,1,91,2504,2413
3489,1,0,7,0,-7
3490,1,1,949,1202,253
3491,1,0,14,0,-14
3492,0,0,48,0,-48
3493,1,1,1852,1756,-96
3494,0,0,47,0,-47
3495,1,1,1133,1671,538
3496,0,0,15,0,-15
3497,1,0,25,0,-25
3498,1,1,566,1262,696
3499,0,0,203,0,-203
3500,1,0,9,0,-9
3501,1,0,145,0,-145
3502,1,0,32,0,-32
3503,1,0,1,0,-1
3504,0,0,7,0,-7
3505,1,1,165,1682,1517
3506,0,0,30,0,-30
3507,0,0,68,0,-68
3508,1,1,320,7380,7060
3509,0,0,37,0,-37
3510,1,1,223,1275,1052
3511,0,0,8,0,-8
3512,1,1,909,1348,439
3513,0,0,0,0,0
3514,1,0,31,0,-31
3515,1,1,171,1827,1656
3516,0,0,66,0,-66
3517,1,1,237,1490,1253
3518,1,0,57,0,-57
3519,0,0,93,0,-93
3520,1,1,81,1782,1701
3521,0,0,19,0,-19
3522,0,0,5,0,-5
3523,1,0,53,0,-53
3524,0,0,0,0,0
3525,0,0,76,0,-76
3526,1,0,5,0,-5
3527,0,0,106,0,-106
3528,0,0,133,0,-133
3529,1,0,38,0,-38
3530,1,1,299,1317,1018
3531,0,0,37,0,-37
3532,0,0,49,0,-49
3533,0,0,30,0,-30
3534,0,0,67,0,-67
3535,1,0,23,0,-23
3536,1,0,48,0,-48
3537,0,0,78,0,-78
3538,1,0,34,0,-34
3539,1,0,39,0,-39
3540,0,0,72,0,-72
3541,1,0,108,0,-108
3542,0,0,25,0,-25
3543,0,0,24,0,-24
3544,0,0,3,0,-3
3545,1,0,27,0,-27
3546,1,1,208,1203,995
3547,1,1,268,1318,1050
3548,0,0,0,0,0
3549,0,0,24,0,-24
3550,1,1,1969,1460,-509
3551,1,1,145,1323,1178
3552,1,1,19,1388,1369
3553,0,0,45,0,-45
3554,0,0,54,0,-54
3555,0,0,20,0,-20
3556,1,1,1568,1627,59
3557,0,0,39,0,-39
3558,1,1,437,1273,836
3559,1,0,14,0,-14
3560,0,0,34,0,-34
3561,1,1,497,1212,715
3562,1,1,262,1484,1222
3563,1,1,438,1252,814
3564,1,1,973,1761,788
3565,1,1,1605,1716,111
3566,0,0,3,0,-3
3567,0,0,71,0,-71
3568,0,0,184,0,-184
3569,1,1,496,1558,1062
3570,0,0,7,0,-7
3571,1,0,34,0,-34
3572,0,0,47,0,-47
3573,0,0,78,0,-78
3574,1,0,26,0,-26
3575,1,0,3,0,-3
3576,1,0,5,0,-5
3577,1,0,44,0,-44
3578,1,0,63,0,-63
3579,1,0,47,0,-47
3580,1,1,683,4420,3737
3581,1,1,556,1270,714
3582,1,0,27,0,-27
3583,1,0,64,0,-64
3584,1,1,574,2360,1786
3585,0,0,17,0,-17
3586,1,1,256,1888,1632
3587,0,0,102,0,-102
3588,0,0,28,0,-28
3589,0,0,61,0,-61
3590,0,0,15,0,-15
3591,0,0,62,0,-62
3592,0,0,83,0,-83
3593,1,0,63,0,-63
3594,0,0,17,0,-17
3595,1,1,103,2403,2300
3596,0,0,32,0,-32
3597,0,0,74,0,-74
3598,1,0,25,0,-25
3599,1,0,33,0,-33
3600,0,0,4,0,-4
3601,0,0,74,0,-74
3602,0,0,25,0,-25
3603,0,0,1,0,-1
3604,1,0,29,0,-29
3605,1,0,21,0,-21
3606,0,0,43,0,-43
3607,1,1,96,1356,1260
3608,1,0,57,0,-57
3609,1,1,1483,1367,-116
3610,0,0,40,0,-40
3611,0,0,179,0,-179
3612,1,0,4,0,-4
3613,0,0,18,0,-18
3614,0,0,38,0,-38
3615,0,0,21,0,-21
3616,0,0,17,0,-17
3617,0,0,57,0,-57
3618,1,0,10,0,-10
3619,0,0,40,0,-40
3620,1,0,4,0,-4
3621,1,0,60,0,-60
3622,1,0,254,0,-254
3623,1,0,84,0,-84
3624,1,0,126,0,-126
3625,1,1,301,1493,1192
3626,1,1,928,1625,697
3627,0,0,54,0,-54
3628,1,0,68,0,-68
3629,1,1,1001,1632,631
3630,1,1,155,1449,1294
3631,1,1,151,1310,1159
3632,1,1,97,1319,1222
3633,1,1,759,1327,568
3634,0,0,101,0,-101
3635,1,1,1276,1221,-55
3636,1,0,77,0,-77
3637,1,1,746,1489,743
3638,0,0,78,0,-78
3639,1,1,389,4025,3636
3640,1,0,4,0,-4
3641,1,0,1,0,-1
3642,1,1,839,1281,442
3643,0,0,20,0,-20
3644,1,0,45,0,-45
3645,1,1,632,1221,589
3646,1,1,353,1446,1093
3647,1,0,48,0,-48
3648,1,1,572,1272,700
3649,1,0,62,0,-62
3650,1,1,276,1360,1084
3651,0,0,60,0,-60
3652,1,0,12,0,-12
3653,0,0,37,0,-37
3654,0,0,21,0,-21
3655,0,0,90,0,-90
3656,0,0,80,0,-80
3657,0,0,165,0,-165
3658,1,0,150,0,-150
3659,1,1,1055,1230,175
3660,1,1,114,1764,1650
3661,0,0,20,0,-20
3662,1,0,3,0,-3
3663,1,0,30,0,-30
3664,0,0,45,0,-45
3665,1,1,513,2107,1594
3666,1,0,118,0,-118
3667,1,1,455,1369,914
3668,1,1,227,1209,982
3669,0,0,72,0,-72
3670,0,0,50,0,-50
3671,0,0,67,0,-67
3672,1,1,150,3454,3304
3673,1,1,244,1593,1349
3674,0,0,222,0,-222
3675,1,0,105,0,-105
3676,1,1,1043,1266,223
3677,0,0,26,0,-26
3678,1,0,9,0,-9
3679,0,0,3,0,-3
3680,1,0,19,0,-19
3681,1,1,2800,1493,-1307
3682,0,0,46,0,-46
3683,1,1,250,1436,1186
3684,1,1,45,1691,1646
3685,1,1,376,2207,1831
3686,0,0,97,0,-97
3687,1,0,54,0,-54
3688,1,1,235,3532,3297
3689,1,1,1099,1720,621
3690,1,0,9,0,-9
3691,0,0,18,0,-18
3692,0,0,48,0,-48
3693,1,1,531,1845,1314
3694,1,0,42,0,-42
3695,0,0,24,0,-24
3696,1,1,445,1244,799
3697,1,0,11,0,-11
3698,1,0,88,0,-88
3699,1,0,192,0,-192
3700,1,1,674,1970,1296
3701,0,0,25,0,-25
3702,1,1,378,1586,1208
3703,1,0,4,0,-4
3704,0,0,101,0,-101
3705,0,0,47,0,-47
3706,1,0,22,0,-22
3707,1,0,38,0,-38
3708,1,0,31,0,-31
3709,1,0,23,0,-23
3710,1,1,97,1859,1762
3711,1,1,2784,1259,-1525
3712,1,1,374,1247,873
3713,1,0,42,0,-42
3714,0,0,27,0,-27
3715,0,0,106,0,-106
3716,1,0,107,0,-107
3717,0,0,63,0,-63
3718,0,0,133,0,-133
3719,1,1,2632,2552,-80
3720,0,0,12,0,-12
3721,0,0,22,0,-22
3722,1,0,21,0,-21
3723,0,0,25,0,-25
3724,0,0,90,0,-90
3725,1,1,272,3987,3715
3726,0,0,14,0,-14
3727,1,1,744,1318,574
3728,0,0,43,0,-43
3729,1,0,14,0,-14
3730,0,0,53,0,-53
3731,1,0,36,0,-36
3732,1,1,342,1427,1085
3733,0,0,12,0,-12
3734,1,1,358,1205,847
3735,1,1,37,1289,1252
3736,0,0,75,0,-75
3737,1,1,83,1942,1859
3738,1,1,855,1591,736
3739,1,0,6,0,-6
3740,1,1,376,1575,1199
3741,1,1,255,1260,1005
3742,1,1,456,1595,1139
3743,1,0,32,0,-32
3744,1,1,254,2512,2258
3745,1,1,1171,1284,113
3746,0,0,52,0,-52
3747,1,1,72,1468,1396
3748,0,0,73,0,-73
3749,0,0,3,0,-3
3750,1,1,1508,1703,195
3751,1,1,687,1387,700
3752,1,0,71,0,-71
3753,1,1,160,2867,2707
3754,1,1,55,1245,1190
3755,1,1,292,1273,981
3756,1,1,360,1595,1235
3757,1,1,176,1230,1054
3758,1,0,58,0,-58
3759,0,0,21,0,-21
3760,1,0,130,0,-130
3761,0,0,39,0,-39
3762,0,0,34,0,-34
3763,1,1,845,1464,619
3764,1,0,81,0,-81
3765,0,0,18,0,-18
3766,0,0,65,0,-65
3767,1,0,41,0,-41
3768,0,0,38,0,-38
3769,1,0,7,0,-7
3770,1,0,24,0,-24
3771,0,0,125,0,-125
3772,0,0,50,0,-50
3773,1,1,98,2033,1935
3774,1,0,22,0,-22
3775,1,0,7,0,-7
3776,1,1,135,1333,1198
3777,1,0,16,0,-16
3778,0,0,163,0,-163
3779,1,1,151,1533,1382
3780,1,1,685,1309,624
3781,1,1,243,1249,1006
3782,1,1,807,1314,507
3783,0,0,22,0,-22
3784,1,1,811,1298,487
3785,1,1,89,1875,1786
3786,1,1,230,1426,1196
3787,1,1,713,1407,694
3788,0,0,41,0,-41
3789,1,0,19,0,-19
3790,1,0,139,0,-139
3791,1,0,23,0,-23
3792,1,0,1,0,-1
3793,1,1,1479,1558,79
3794,0,0,25,0,-25
3795,1,1,707,3922,3215
3796,1,0,15,0,-15
3797,1,1,524,2007,1483
3798,1,1,323,1897,1574
3799,0,0,19,0,-19
3800,0,0,15,0,-15
3801,1,1,2390,1868,-522
3802,1,1,497,1288,791
3803,1,1,118,1222,1104
3804,1,0,97,0,-97
3805,1,1,132,2090,1958
3806,1,0,3,0,-3
3807,1,0,9,0,-9
3808,0,0,5,0,-5
3809,0,0,96,0,-96
3810,0,0,14,0,-14
3811,0,0,59,0,-59
3812,1,1,301,1757,1456
3813,0,0,43,0,-43
3814,1,0,25,0,-25
3815,1,0,196,0,-196
3816,0,0,30,0,-30
3817,1,0,37,0,-37
3818,0,0,1,0,-1
3819,0,0,64,0,-64
3820,0,0,102,0,-102
3821,0,0,143,0,-143
3822,1,1,1377,2319,942
3823,1,1,652,2496,1844
3824,0,0,4,0,-4
3825,1,1,1305,1676,371
3826,0,0,35,0,-35
3827,1,1,936,1792,856
3828,0,0,97,0,-97
3829,0,0,3,0,-3
3830,0,0,22,0,-22
3831,1,1,340,1705,1365
3832,1,0,11,0,-11
3833,0,0,199,0,-199
3834,0,0,4,0,-4
3835,1,0,71,0,-71
3836,0,0,47,0,-47
3837,1,1,337,1293,956
3838,1,0,13,0,-13
3839,1,0,26,0,-26
3840,1,0,185,0,-185
3841,0,0,4,0,-4
3842,1,0,1,0,-1
3843,0,0,5,0,-5
3844,1,1,395,1265,870
3845,0,0,176,0,-176
3846,1,0,7,0,-7
3847,1,1,185,1235,1050
3848,1,1,289,1531,1242
3849,1,1,1316,1251,-65
3850,0,0,59,0,-59
3851,0,0,22,0,-22
3852,0,0,20,0,-20
3853,1,1,137,1400,1263
3854,1,1,1942,1211,-731
3855,0,0,72,0,-72
3856,0,0,38,0,-38
3857,0,0,28,0,-28
3858,1,0,0,0,0
3859,0,0,25,0,-25
3860,1,1,81,1284,1203
3861,1,1,80,1200,1120
3862,1,1,188,1211,1023
3863,0,0,9,0,-9
3864,1,1,286,2527,2241
3865,1,0,103,0,-103
3866,0,0,26,0,-26
3867,0,0,53,0,-53
3868,1,0,126,0,-126
3869,1,0,100,0,-100
3870,1,0,83,0,-83
3871,0,0,68,0,-68
3872,1,1,222,1660,1438
3873,1,0,28,0,-28
3874,1,1,142,1282,1140
3875,1,0,77,0,-77
3876,0,0,62,0,-62
3877,1,0,13,0,-13
3878,0,0,18,0,-18
3879,1,0,27,0,-27
3880,0,0,89,0,-89
3881,1,1,1198,1502,304
3882,1,0,19,0,-19
3883,1,1,946,1815,869
3884,1,0,131,0,-131
3885,0,0,9,0,-9
3886,1,1,122,1352,1230
3887,0,0,30,0,-30
3888,1,1,170,1242,1072
3889,0,0,1,0,-1
3890,1,1,54,1363,1309
3891,0,0,0,0,0
3892,1,1,847,1320,473
3893,1,0,285,0,-285
3894,0,0,77,0,-77
3895,1,1,561,1337,776
3896,1,1,565,1492,927
3897,1,1,54,1364,1310
3898,1,0,8,0,-8
3899,0,0,84,0,-84
3900,1,0,19,0,-19
3901,0,0,64,0,-64
3902,1,1,510,1271,761
3903,1,1,289,1964,1675
3904,1,1,52,1886,1834
3905,0,0,20,0,-20
3906,1,1,873,1475,602
3907,1,0,1,0,-1
3908,0,0,94,0,-94
3909,0,0,70,0,-70
3910,1,1,623,1587,964
3911,1,0,23,0,-23
3912,0,0,19,0,-19
3913,1,1,345,1709,1364
3914,1,0,5,0,-5
3915,0,0,49,0,-49
3916,0,0,14,0,-14
3917,1,0,30,0,-30
3918,1,1,274,1353,1079
3919,0,0,50,0,-50
3920,1,0,50,0,-50
3921,0,0,19,0,-19
3922,0,0,15,0,-15
3923,0,0,7,0,-7
3924,1,1,461,1691,1230
3925,0,0,60,0,-60
3926,1,1,51,1299,1248
3927,1,0,9,0,-9
3928,1,1,489,2407,1918
3929,1,1,114,1244,1130
3930,1,0,157,0,-157
3931,0,0,234,0,-234
3932,1,0,47,0,-47
3933,1,0,1,0,-1
3934,1,1,205,1528,1323
3935,1,1,28,1746,1718
3936,1,1,178,1201,1023
3937,1,0,152,0,-152
3938,0,0,41,0,-41
3939,1,0,27,0,-27
3940,1,0,268,0,-268
3941,1,1,177,1536,1359
3942,1,0,68,0,-68
3943,1,1,144,1256,1112
3944,1,0,55,0,-55
3945,1,0,25,0,-25
3946,1,1,376,1220,844
3947,1,1,219,2195,1976
3948,0,0,3,0,-3
3949,1,0,40,0,-40
3950,0,0,12,0,-12
3951,1,1,577,1497,920
3952,1,0,114,0,-114
3953,0,0,55,0,-55
3954,1,1,23,1781,1758
3955,0,0,33,0,-33
3956,0,0,7,0,-7
3957,0,0,241,0,-241
3958,0,0,3,0,-3
3959,1,0,50,0,-50
3960,0,0,39,0,-39
3961,0,0,90,0,-90
3962,0,0,69,0,-69
3963,1,0,70,0,-70
3964,0,0,21,0,-21
3965,0,0,71,0,-71
3966,1,1,774,1314,540
3967,0,0,21,0,-21
3968,0,0,105,0,-105
3969,1,0,2,0,-2
3970,1,1,1095,1403,308
3971,1,1,113,1576,1463
3972,1,1,459,1332,873
3973,1,0,38,0,-38
3974,0,0,43,0,-43
3975,0,0,68,0,-68
3976,0,0,17,0,-17
3977,1,0,16,0,-16
3978,0,0,0,0,0
3979,1,1,140,2184,2044
3980,1,1,1277,1327,50
3981,0,0,42,0,-42
3982,1,1,458,1457,999
3983,0,0,1,0,-1
3984,1,0,3,0,-3
3985,1,1,605,1424,819
3986,1,1,482,1944,1462
3987,1,1,111,1225,1114
3988,1,1,164,1388,1224
3989,1,0,0,0,0
3990,0,0,10,0,-10
3991,1,0,38,0,-38
